Graph,Component,Freq,Freq_Host,Layer,Metric,Time,Power,Time_sum,Time_Percentage
res50,L,1,-1,17,task,3.328,3745.808333333332,1274.5409,0.26111362922916004
res50,L,2,-1,0,in,60.0553,3276.4118245778604,1101.9774,5.44977601174035
res50,L,2,-1,0,task,52.1802,3860.881176470587,1101.9774,4.735142481143443
res50,L,2,-1,1,task,67.3409,3810.4427484143775,1101.9774,6.11091479734521
res50,L,2,-1,2,task,65.7084,3828.214252995068,1101.9774,5.962772013291742
res50,L,2,-1,3,task,65.4388,3843.908366052552,1101.9774,5.938306901756787
res50,L,2,-1,4,task,76.5648,3829.383074029612,1101.9774,6.947946482387025
res50,L,2,-1,5,task,51.4806,3809.6609702062647,1101.9774,4.671656605661786
res50,L,2,-1,6,task,51.39,3812.620944741533,1101.9774,4.663435021444179
res50,L,2,-1,7,task,51.348,3824.311087344028,1101.9774,4.659623691012174
res50,L,2,-1,8,task,74.7374,3977.4594066626673,1101.9774,6.782117310209809
res50,L,2,-1,9,task,50.9512,3895.808339699517,1101.9774,4.623615693026009
res50,L,2,-1,10,task,50.9742,3894.329898141075,1101.9774,4.625702850167345
res50,L,2,-1,11,task,50.8839,3883.9128978864273,1101.9774,4.617508489738538
res50,L,2,-1,12,task,50.6982,3887.565826330532,1101.9774,4.600656964471322
res50,L,2,-1,13,task,51.034,3893.222154316272,1101.9774,4.631129458734816
res50,L,2,-1,14,task,93.0591,4007.003622622274,1101.9774,8.444737614401166
res50,L,2,-1,15,task,66.3518,3945.538688043224,1101.9774,6.021157965671528
res50,L,2,-1,16,task,68.5888,3942.5901480227294,1101.9774,6.224156684157045
res50,L,2,-1,17,task,3.1918,3719.483333333332,1101.9774,0.2896429636397262
res50,L,3,-1,0,in,48.7252,3353.49154753177,1018.5452,4.78380340901906
res50,L,3,-1,0,task,46.3384,3982.780537634408,1018.5452,4.549469184087265
res50,L,3,-1,1,task,60.3933,3907.7636950725782,1018.5452,5.9293686721021315
res50,L,3,-1,2,task,59.0405,3930.952415654521,1018.5452,5.796551787785167
res50,L,3,-1,3,task,58.957,3937.6386977058046,1018.5452,5.788353820723911
res50,L,3,-1,4,task,69.754,3932.280280767903,1018.5452,6.84839514240507
res50,L,3,-1,5,task,47.2583,3911.623610056925,1018.5452,4.639784272705816
res50,L,3,-1,6,task,47.5251,3903.599739736072,1018.5452,4.665978495603337
res50,L,3,-1,7,task,47.1474,3923.096653225809,1018.5452,4.628896194297513
res50,L,3,-1,8,task,68.7113,4094.791671432176,1018.5452,6.746023642347929
res50,L,3,-1,9,task,47.317,3988.344038978496,1018.5452,4.645547394460255
res50,L,3,-1,10,task,47.3696,3983.826184628543,1018.5452,4.650711622812615
res50,L,3,-1,11,task,47.3879,3981.0661522482897,1018.5452,4.6525083030188545
res50,L,3,-1,12,task,47.129,3978.815767882189,1018.5452,4.62708969616665
res50,L,3,-1,13,task,47.1755,3986.0855721131375,1018.5452,4.631655031116931
res50,L,3,-1,14,task,91.5724,4068.505794824952,1018.5452,8.990509208624221
res50,L,3,-1,15,task,65.5389,4004.784641471845,1018.5452,6.4345598015679615
res50,L,3,-1,16,task,68.1161,3996.5722136376025,1018.5452,6.687587354984345
res50,L,3,-1,17,task,3.0883,3708.8666666666654,1018.5452,0.30320696617096615
res50,L,4,-1,0,in,40.9795,3433.009666259667,943.8851,4.341577168661736
res50,L,4,-1,0,task,42.971,4097.888378033204,943.8851,4.552566832551971
res50,L,4,-1,1,task,55.4642,4017.832051186525,943.8851,5.876160138559238
res50,L,4,-1,2,task,54.5223,4043.932638352639,943.8851,5.776370450174497
res50,L,4,-1,3,task,54.4234,4049.076533676534,943.8851,5.76589247992155
res50,L,4,-1,4,task,63.5578,4057.603126637496,943.8851,6.733637388703349
res50,L,4,-1,5,task,43.2395,4031.031714103268,943.8851,4.581013091529891
res50,L,4,-1,6,task,43.3508,4020.3483571693423,943.8851,4.592804781005654
res50,L,4,-1,7,task,43.1676,4034.0631447479727,943.8851,4.573395638939528
res50,L,4,-1,8,task,64.686,4210.155609706988,943.8851,6.853164648959923
res50,L,4,-1,9,task,44.2842,4077.72145320197,943.8851,4.691693936052174
res50,L,4,-1,10,task,44.3962,4083.9678393982745,943.8851,4.703559787096967
res50,L,4,-1,11,task,44.3842,4080.8457582499054,943.8851,4.702288445913597
res50,L,4,-1,12,task,44.1803,4084.381539806133,943.8851,4.680686240306156
res50,L,4,-1,13,task,44.3622,4082.7189080459766,943.8851,4.699957653744084
res50,L,4,-1,14,task,87.0549,4156.132718083622,943.8851,9.223039965351717
res50,L,4,-1,15,task,61.5628,4076.461023282352,943.8851,6.522276916967966
res50,L,4,-1,16,task,64.197,4060.616638189465,943.8851,6.801357495737564
res50,L,4,-1,17,task,3.1012,3773.6,943.8851,0.3285569398224424
res50,L,5,-1,0,in,34.8202,3597.6531455863005,877.2307,3.9693321266572186
res50,L,5,-1,0,task,39.1467,4345.328,877.2307,4.462531920052502
res50,L,5,-1,1,task,51.4762,4222.513015533485,877.2307,5.86803448625316
res50,L,5,-1,2,task,50.346,4243.095865418893,877.2307,5.7391972259976765
res50,L,5,-1,3,task,50.5424,4246.201643270946,877.2307,5.761585863331049
res50,L,5,-1,4,task,57.6835,4295.821501440712,877.2307,6.575636260792058
res50,L,5,-1,5,task,39.097,4260.718603988602,877.2307,4.456866363660096
res50,L,5,-1,6,task,39.0849,4253.249031039137,877.2307,4.4554870229689865
res50,L,5,-1,7,task,39.0495,4253.638882591092,877.2307,4.451451596484255
res50,L,5,-1,8,task,62.0297,4404.7488483383295,877.2307,7.071081757626587
res50,L,5,-1,9,task,43.7218,4261.371554316826,877.2307,4.984070894919661
res50,L,5,-1,10,task,43.8503,4239.222701061145,877.2307,4.99871926506904
res50,L,5,-1,11,task,43.8501,4238.930344827586,877.2307,4.998696466049353
res50,L,5,-1,12,task,43.7207,4252.114779384502,877.2307,4.9839455003113775
res50,L,5,-1,13,task,43.7419,4248.090536791722,877.2307,4.98636219639828
res50,L,5,-1,14,task,76.5724,4399.35595907565,877.2307,8.728878275691903
res50,L,5,-1,15,task,56.7724,4258.37862609573,877.2307,6.471775326604506
res50,L,5,-1,16,task,58.6727,4259.7483134133445,877.2307,6.688400212167678
res50,L,5,-1,17,task,3.0523,3799.333333333333,877.2307,0.347947238964619
squeeze,B,0,-1,0,in,108.9589,3345.412521204273,417.98990000000003,26.067352345116472
squeeze,B,0,-1,0,task,84.7585,3771.6988175589854,417.98990000000003,20.277643072236913
squeeze,B,0,-1,1,task,16.3075,3740.41526960784,417.98990000000003,3.9014100579942244
squeeze,B,0,-1,2,task,16.7333,3750.3075004884186,417.98990000000003,4.003278548118028
squeeze,B,0,-1,3,task,43.8428,3778.4269951456577,417.98990000000003,10.488961575387346
squeeze,B,0,-1,4,task,12.6626,3597.7580760905776,417.98990000000003,3.0294033420424746
squeeze,B,0,-1,5,task,20.0575,3687.4944446498894,417.98990000000003,4.798560922165822
squeeze,B,0,-1,6,task,22.1183,3688.101533416874,417.98990000000003,5.291587189068444
squeeze,B,0,-1,7,task,35.7731,3689.000973749258,417.98990000000003,8.558364687759202
squeeze,B,0,-1,8,task,11.7818,3613.994087301587,417.98990000000003,2.81868054706585
squeeze,B,0,-1,9,task,44.9956,3523.6873817922083,417.98990000000003,10.76475771304522
squeeze,B,1,-1,0,in,41.6731,3447.9729701187443,256.474,16.24846963044987
squeeze,B,1,-1,0,task,58.0458,4025.535290061325,256.474,22.63223562622332
squeeze,B,1,-1,1,task,11.489,3901.094758297258,256.474,4.479596372341836
squeeze,B,1,-1,2,task,11.7587,3920.1116502941504,256.474,4.584753230346935
squeeze,B,1,-1,3,task,31.0484,4015.919649432303,256.474,12.105866481592678
squeeze,B,1,-1,4,task,9.036,3748.305238095239,256.474,3.523164141394449
squeeze,B,1,-1,5,task,14.1979,3874.451928953399,256.474,5.535804798926987
squeeze,B,1,-1,6,task,15.2991,3880.708010713056,256.474,5.965166059717554
squeeze,B,1,-1,7,task,25.0855,3897.608476905275,256.474,9.780913464912624
squeeze,B,1,-1,8,task,8.528,3748.389642857144,256.474,3.3250933817852886
squeeze,B,1,-1,9,task,30.3125,3696.44208177008,256.474,11.81893681230846
squeeze,B,2,-1,0,in,30.6823,3611.47215219421,195.9861,15.655344945381334
squeeze,B,2,-1,0,task,44.7937,4341.201444591926,195.9861,22.855549449680364
squeeze,B,2,-1,1,task,9.0814,4150.679523809525,195.9861,4.633695961091119
squeeze,B,2,-1,2,task,9.2712,4141.218647186147,195.9861,4.730539563775187
squeeze,B,2,-1,3,task,24.2292,4286.411621183591,195.9861,12.362713478149725
squeeze,B,2,-1,4,task,6.9893,3899.16,195.9861,3.566222298418102
squeeze,B,2,-1,5,task,10.8209,4104.912063492065,195.9861,5.521258905606061
squeeze,B,2,-1,6,task,11.6818,4121.665125152624,195.9861,5.960524751500235
squeeze,B,2,-1,7,task,19.2419,4147.51165931291,195.9861,9.817992194344395
squeeze,B,2,-1,8,task,6.5689,3917.431883116883,195.9861,3.3517172901547614
squeeze,B,2,-1,9,task,22.6255,3918.8305147058823,195.9861,11.544441161898726
squeeze,B,3,-1,0,in,24.9838,3777.486933203104,165.6943,15.07824952336924
squeeze,B,3,-1,0,task,38.1428,4626.333702338848,165.6943,23.019983185903197
squeeze,B,3,-1,1,task,8.0442,4296.091428571428,165.6943,4.854844131632772
squeeze,B,3,-1,2,task,7.9493,4335.365833333333,165.6943,4.797569982793615
squeeze,B,3,-1,3,task,20.8629,4520.13070054945,165.6943,12.591199576569622
squeeze,B,3,-1,4,task,6.0856,4024.876666666667,165.6943,3.672787778457075
squeeze,B,3,-1,5,task,9.1528,4296.947738095238,165.6943,5.523907581612645
squeeze,B,3,-1,6,task,9.6695,4341.209523809524,165.6943,5.835746914649447
squeeze,B,3,-1,7,task,16.3709,4384.303446969696,165.6943,9.880182963445332
squeeze,B,3,-1,8,task,5.5189,4023.975,165.6943,3.330772392291105
squeeze,B,3,-1,9,task,18.9136,4150.03341137124,165.6943,11.41475596927595
squeeze,B,4,-1,0,in,20.9317,4024.225934065932,144.2587,14.509835455331288
squeeze,B,4,-1,0,task,33.8288,5003.747070205156,144.2587,23.450093477897692
squeeze,B,4,-1,1,task,7.0674,4489.524047619047,144.2587,4.899115269997581
squeeze,B,4,-1,2,task,7.1554,4538.747142857143,144.2587,4.960116790183192
squeeze,B,4,-1,3,task,18.4704,4874.2980515318,144.2587,12.803664527685331
squeeze,B,4,-1,4,task,5.145,4200.631666666665,144.2587,3.5665093335791873
squeeze,B,4,-1,5,task,7.9345,4595.379307359307,144.2587,5.500188203553754
squeeze,B,4,-1,6,task,8.5835,4627.359880952381,144.2587,5.950074414922637
squeeze,B,4,-1,7,task,14.2677,4719.4699134199145,144.2587,9.890356699457294
squeeze,B,4,-1,8,task,4.8615,4129.281666666665,144.2587,3.369987390708498
squeeze,B,4,-1,9,task,16.0128,4464.76367965368,144.2587,11.10005843668354
squeeze,B,5,-1,0,in,17.7323,4344.777727272727,128.6864,13.779466983302044
squeeze,B,5,-1,0,task,30.3961,5527.096908179539,128.6864,23.620289323502718
squeeze,B,5,-1,1,task,6.7382,4816.160952380953,128.6864,5.2361399495206955
squeeze,B,5,-1,2,task,6.6894,4839.927380952381,128.6864,5.198218304342961
squeeze,B,5,-1,3,task,17.383,5306.11818972694,128.6864,13.508031928781907
squeeze,B,5,-1,4,task,4.6446,4425.566666666667,128.6864,3.609239204764451
squeeze,B,5,-1,5,task,7.0485,4967.895,128.6864,5.477268771214363
squeeze,B,5,-1,6,task,7.5042,5060.950952380952,128.6864,5.831385445548247
squeeze,B,5,-1,7,task,12.6219,5187.847222222223,128.6864,9.808262566984546
squeeze,B,5,-1,8,task,4.3258,4423.166666666666,128.6864,3.361505178480399
squeeze,B,5,-1,9,task,13.6024,4907.814444444446,128.6864,10.570192343557672
squeeze,B,6,-1,0,in,15.6801,4776.835959595959,119.0503,13.170987389363992
squeeze,B,6,-1,0,task,28.7144,6098.221927166404,119.0503,24.119552827670322
squeeze,B,6,-1,1,task,6.3327,5237.114285714286,119.0503,5.31934820827835
squeeze,B,6,-1,2,task,6.1994,5224.68,119.0503,5.207378729831005
squeeze,B,6,-1,3,task,15.7298,5824.220681818181,119.0503,13.212734449220203
squeeze,B,6,-1,4,task,4.366,4668.05,119.0503,3.6673574111111016
squeeze,B,6,-1,5,task,6.616,5422.003333333332,119.0503,5.557314849269594
squeeze,B,6,-1,6,task,7.0646,5518.158888888889,119.0503,5.9341303633842175
squeeze,B,6,-1,7,task,11.8625,5725.214285714284,119.0503,9.964275604513388
